,date,open,high,low,close,volume
4795,2021-10-14 17:45:00+00:00,301.32,301.535,301.15,301.39,9032.0
4796,2021-10-14 18:00:00+00:00,301.395,301.485,301.32,301.47,15282.0
4797,2021-10-14 18:15:00+00:00,301.495,301.95,301.46,301.96,11267.0
4798,2021-10-14 18:30:00+00:00,301.955,301.985,301.67,301.9,12903.0
4799,2021-10-14 18:45:00+00:00,301.92,302.125,301.865,302.03,17114.0
4800,2021-10-14 19:00:00+00:00,302.04,302.24,301.94,302.13,14081.0
4801,2021-10-14 19:15:00+00:00,302.13,302.395,302.025,302.155,19433.0
4802,2021-10-14 19:30:00+00:00,302.17,302.43,302.0,302.45,20312.0
4803,2021-10-14 19:45:00+00:00,302.465,303.26,302.275,302.69,76999.0
4804,2021-10-14 20:00:00+00:00,302.69,302.69,302.69,302.69,0.0
4805,2021-10-15 13:30:00+00:00,302.4,303.1,301.14,301.165,53727.0
4806,2021-10-15 13:45:00+00:00,301.135,301.92,301.135,301.34,28137.0
4807,2021-10-15 14:00:00+00:00,301.42,301.45,300.77,301.005,32707.0
4808,2021-10-15 14:15:00+00:00,301.01,301.34,300.73,300.77,24320.0
4809,2021-10-15 14:30:00+00:00,300.75,301.105,300.72,300.83,27771.0
4810,2021-10-15 14:45:00+00:00,300.8,301.12,300.53,301.1,34030.0
4811,2021-10-15 15:00:00+00:00,301.13,301.61,300.94,301.49,24530.0
4812,2021-10-15 15:15:00+00:00,301.52,301.765,301.345,301.535,16643.0
4813,2021-10-15 15:30:00+00:00,301.53,301.825,301.235,301.28,12227.0
4814,2021-10-15 15:45:00+00:00,301.275,301.45,300.98,301.11,11265.0
4815,2021-10-15 16:00:00+00:00,301.11,301.99,301.11,301.97,16517.0
4816,2021-10-15 16:15:00+00:00,301.97,302.5,301.885,302.45,34337.0
4817,2021-10-15 16:30:00+00:00,302.43,303.01,302.405,303.01,13656.0
4818,2021-10-15 16:45:00+00:00,303.02,303.335,302.92,303.205,10302.0
4819,2021-10-15 17:00:00+00:00,303.165,303.285,302.79,302.89,10349.0
4820,2021-10-15 17:15:00+00:00,302.89,303.275,302.775,303.245,10082.0
4821,2021-10-15 17:30:00+00:00,303.235,303.94,303.215,303.935,18925.0
4822,2021-10-15 17:45:00+00:00,303.88,304.275,303.86,304.25,20855.0
4823,2021-10-15 18:00:00+00:00,304.26,304.43,304.125,304.275,21017.0
4824,2021-10-15 18:15:00+00:00,304.25,304.275,304.09,304.17,11122.0
4825,2021-10-15 18:30:00+00:00,304.18,304.18,303.9,303.94,12570.0
4826,2021-10-15 18:45:00+00:00,303.96,304.25,303.795,304.185,11999.0
4827,2021-10-15 19:00:00+00:00,304.15,304.195,303.39,303.635,15741.0
4828,2021-10-15 19:15:00+00:00,303.64,303.89,303.475,303.83,10353.0
4829,2021-10-15 19:30:00+00:00,303.82,303.825,303.55,303.64,15279.0
4830,2021-10-15 19:45:00+00:00,303.64,304.405,303.34,304.165,49739.0
4831,2021-10-15 20:00:00+00:00,304.165,304.165,304.165,304.165,0.0
4832,2021-10-18 13:30:00+00:00,303.33,304.96,302.675,304.92,101797.0
4833,2021-10-18 13:45:00+00:00,304.9,305.07,304.015,304.5,28551.0
4834,2021-10-18 14:00:00+00:00,304.52,304.94,304.055,304.88,30399.0
4835,2021-10-18 14:15:00+00:00,304.87,304.87,303.74,303.91,23239.0
4836,2021-10-18 14:30:00+00:00,303.975,303.995,303.405,303.7,16358.0
4837,2021-10-18 14:45:00+00:00,303.675,304.415,303.675,304.34,15328.0
4838,2021-10-18 15:00:00+00:00,304.34,304.54,304.17,304.335,15918.0
4839,2021-10-18 15:15:00+00:00,304.315,304.54,304.035,304.38,38802.0
4840,2021-10-18 15:30:00+00:00,304.395,304.595,304.13,304.415,22076.0
4841,2021-10-18 15:45:00+00:00,304.415,304.965,304.365,304.65,12267.0
4842,2021-10-18 16:00:00+00:00,304.66,305.385,304.555,305.17,23737.0
4843,2021-10-18 16:15:00+00:00,305.19,305.325,304.965,305.33,13135.0
4844,2021-10-18 16:30:00+00:00,305.35,306.365,305.32,306.02,27047.0
4845,2021-10-18 16:45:00+00:00,305.99,306.175,305.69,306.11,13517.0
4846,2021-10-18 17:00:00+00:00,306.13,307.05,306.13,307.0,12760.0
4847,2021-10-18 17:15:00+00:00,306.97,307.34,306.87,307.23,14217.0
4848,2021-10-18 17:30:00+00:00,307.23,307.41,307.0,307.19,12034.0
4849,2021-10-18 17:45:00+00:00,307.22,307.615,307.165,307.57,8553.0
4850,2021-10-18 18:00:00+00:00,307.58,307.69,307.05,307.05,15770.0
4851,2021-10-18 18:15:00+00:00,307.04,307.18,306.805,306.945,22056.0
4852,2021-10-18 18:30:00+00:00,306.945,307.09,306.74,306.97,16626.0
4853,2021-10-18 18:45:00+00:00,306.985,307.185,306.865,306.89,25011.0
4854,2021-10-18 19:00:00+00:00,306.9,307.36,306.73,307.225,24832.0
4855,2021-10-18 19:15:00+00:00,307.21,307.31,306.945,306.97,16901.0
4856,2021-10-18 19:30:00+00:00,306.95,307.085,306.47,306.52,31462.0
4857,2021-10-18 19:45:00+00:00,306.52,307.49,306.45,307.38,47461.0
4858,2021-10-18 20:00:00+00:00,307.38,307.38,307.38,307.38,0.0
4859,2021-10-19 13:30:00+00:00,308.32,309.27,307.255,308.42,45388.0
4860,2021-10-19 13:45:00+00:00,308.475,309.16,307.805,308.12,24627.0
4861,2021-10-19 14:00:00+00:00,308.1,308.95,307.83,308.8,18496.0
4862,2021-10-19 14:15:00+00:00,308.79,308.85,308.22,308.67,15603.0
4863,2021-10-19 14:30:00+00:00,308.675,308.735,308.03,308.115,15881.0
4864,2021-10-19 14:45:00+00:00,308.145,308.96,307.99,308.925,15121.0
4865,2021-10-19 15:00:00+00:00,308.965,308.97,308.39,308.51,7511.0
4866,2021-10-19 15:15:00+00:00,308.51,308.66,308.08,308.32,7685.0
4867,2021-10-19 15:30:00+00:00,308.32,308.43,307.95,307.99,6639.0
4868,2021-10-19 15:45:00+00:00,307.995,308.32,307.885,307.93,6978.0
4869,2021-10-19 16:00:00+00:00,307.925,307.96,307.69,307.77,6987.0
4870,2021-10-19 16:15:00+00:00,307.79,308.085,307.7,308.04,4408.0
4871,2021-10-19 16:30:00+00:00,308.06,308.225,307.995,308.095,5944.0
4872,2021-10-19 16:45:00+00:00,308.12,308.415,308.1,308.2,9744.0
4873,2021-10-19 17:00:00+00:00,308.2,308.3,308.085,308.26,4886.0
4874,2021-10-19 17:15:00+00:00,308.23,308.575,308.205,308.23,8652.0
4875,2021-10-19 17:30:00+00:00,308.225,308.6,308.225,308.59,15524.0
4876,2021-10-19 17:45:00+00:00,308.59,308.69,308.385,308.49,9354.0
4877,2021-10-19 18:00:00+00:00,308.49,308.5,308.185,308.24,7427.0
4878,2021-10-19 18:15:00+00:00,308.26,308.28,307.96,307.99,8504.0
4879,2021-10-19 18:30:00+00:00,308.005,308.18,307.84,307.98,6901.0
4880,2021-10-19 18:45:00+00:00,307.985,308.215,307.71,307.825,9770.0
4881,2021-10-19 19:00:00+00:00,307.795,308.355,307.71,308.35,13510.0
4882,2021-10-19 19:15:00+00:00,308.32,308.565,308.22,308.39,15904.0
4883,2021-10-19 19:30:00+00:00,308.38,308.43,308.125,308.125,9592.0
4884,2021-10-19 19:45:00+00:00,308.135,308.425,307.87,308.32,40856.0
4885,2021-10-19 20:00:00+00:00,308.32,308.32,308.32,308.32,0.0
4886,2021-10-20 13:30:00+00:00,309.255,309.685,308.57,308.965,56174.0
4887,2021-10-20 13:45:00+00:00,309.025,309.47,308.525,308.71,29846.0
4888,2021-10-20 14:00:00+00:00,308.71,308.735,307.66,308.295,24798.0
4889,2021-10-20 14:15:00+00:00,308.28,308.66,308.16,308.53,15985.0
4890,2021-10-20 14:30:00+00:00,308.55,308.78,308.02,308.15,14518.0
4891,2021-10-20 14:45:00+00:00,308.14,308.265,307.71,307.74,15502.0
4892,2021-10-20 15:00:00+00:00,307.74,307.9,306.99,307.06,15466.0
4893,2021-10-20 15:15:00+00:00,307.01,307.725,307.0,307.3,27997.0
4894,2021-10-20 15:30:00+00:00,307.295,307.54,307.055,307.19,18930.0
4895,2021-10-20 15:45:00+00:00,307.185,307.42,307.055,307.22,22356.0
4896,2021-10-20 16:00:00+00:00,307.23,307.325,307.08,307.155,29268.0
4897,2021-10-20 16:15:00+00:00,307.18,307.27,307.065,307.135,47257.0
4898,2021-10-20 16:30:00+00:00,307.125,307.365,306.86,306.88,15760.0
4899,2021-10-20 16:45:00+00:00,306.9,307.325,306.855,307.315,12804.0
4900,2021-10-20 17:00:00+00:00,307.31,307.42,306.9,306.95,4870.0
4901,2021-10-20 17:15:00+00:00,306.915,306.99,306.12,306.36,14751.0
4902,2021-10-20 17:30:00+00:00,306.31,306.5,306.235,306.275,12738.0
4903,2021-10-20 17:45:00+00:00,306.27,306.81,306.16,306.78,11761.0
4904,2021-10-20 18:00:00+00:00,306.77,307.135,306.73,307.07,5220.0
4905,2021-10-20 18:15:00+00:00,307.06,307.17,306.88,307.07,7772.0
4906,2021-10-20 18:30:00+00:00,307.07,307.33,307.025,307.09,10854.0
4907,2021-10-20 18:45:00+00:00,307.09,307.38,307.09,307.245,11828.0
4908,2021-10-20 19:00:00+00:00,307.25,307.715,307.24,307.575,10657.0
4909,2021-10-20 19:15:00+00:00,307.575,307.595,307.36,307.36,12664.0
4910,2021-10-20 19:30:00+00:00,307.355,307.39,307.0,307.275,20945.0
4911,2021-10-20 19:45:00+00:00,307.28,307.48,306.78,307.47,57065.0
4912,2021-10-20 20:00:00+00:00,307.47,307.47,307.47,307.47,0.0
4913,2021-10-21 13:30:00+00:00,307.23,307.885,306.36,307.855,29353.0
4914,2021-10-21 13:45:00+00:00,307.94,308.73,307.865,307.97,50692.0
4915,2021-10-21 14:00:00+00:00,308.0,308.485,307.8,308.34,37171.0
4916,2021-10-21 14:15:00+00:00,308.26,308.885,308.13,308.865,22888.0
4917,2021-10-21 14:30:00+00:00,308.845,308.87,308.205,308.9,18572.0
4918,2021-10-21 14:45:00+00:00,308.88,309.19,308.795,309.005,21259.0
4919,2021-10-21 15:00:00+00:00,309.035,309.385,308.76,309.17,30773.0
4920,2021-10-21 15:15:00+00:00,309.18,309.23,308.28,308.3,30877.0
4921,2021-10-21 15:30:00+00:00,308.29,308.915,308.145,308.745,20957.0
4922,2021-10-21 15:45:00+00:00,308.745,308.91,308.56,308.83,17188.0
4923,2021-10-21 16:00:00+00:00,308.85,309.23,308.81,309.15,18499.0
4924,2021-10-21 16:15:00+00:00,309.13,309.24,308.89,309.17,16312.0
4925,2021-10-21 16:30:00+00:00,309.165,309.23,308.88,309.005,14974.0
4926,2021-10-21 16:45:00+00:00,309.005,309.44,308.98,309.42,11093.0
4927,2021-10-21 17:00:00+00:00,309.42,309.595,309.24,309.32,10998.0
4928,2021-10-21 17:15:00+00:00,309.335,309.53,309.255,309.495,10883.0
4929,2021-10-21 17:30:00+00:00,309.525,309.76,309.485,309.66,11965.0
4930,2021-10-21 17:45:00+00:00,309.66,309.67,309.215,309.43,32115.0
4931,2021-10-21 18:00:00+00:00,309.43,309.54,309.325,309.41,14185.0
4932,2021-10-21 18:15:00+00:00,309.42,309.735,309.405,309.45,20487.0
4933,2021-10-21 18:30:00+00:00,309.465,309.7,309.465,309.59,23615.0
4934,2021-10-21 18:45:00+00:00,309.59,309.59,309.34,309.515,11655.0
4935,2021-10-21 19:00:00+00:00,309.525,309.95,309.525,309.93,20077.0
4936,2021-10-21 19:15:00+00:00,309.92,310.74,309.905,310.72,32276.0
4937,2021-10-21 19:30:00+00:00,310.73,310.73,310.32,310.365,17769.0
4938,2021-10-21 19:45:00+00:00,310.39,311.0,310.11,310.66,60699.0
4939,2021-10-21 20:00:00+00:00,310.66,310.66,310.66,310.66,0.0
4940,2021-10-22 13:30:00+00:00,310.43,311.06,310.05,310.22,30797.0
4941,2021-10-22 13:45:00+00:00,310.235,310.25,308.565,309.57,37771.0
4942,2021-10-22 14:00:00+00:00,309.595,310.21,309.25,309.54,12850.0
4943,2021-10-22 14:15:00+00:00,309.56,310.235,309.38,310.23,7516.0
4944,2021-10-22 14:30:00+00:00,310.235,310.235,309.13,309.25,13318.0
4945,2021-10-22 14:45:00+00:00,309.25,310.02,309.14,309.92,15531.0
4946,2021-10-22 15:00:00+00:00,309.915,310.1,309.56,309.625,9871.0
4947,2021-10-22 15:15:00+00:00,309.63,309.665,308.59,308.935,12579.0
4948,2021-10-22 15:30:00+00:00,308.935,308.995,307.97,308.265,12920.0
4949,2021-10-22 15:45:00+00:00,308.25,308.68,307.81,308.315,10951.0
4950,2021-10-22 16:00:00+00:00,308.295,308.55,308.02,308.4,7808.0
4951,2021-10-22 16:15:00+00:00,308.395,308.84,308.13,308.845,10683.0
4952,2021-10-22 16:30:00+00:00,308.825,309.48,308.78,309.465,7466.0
4953,2021-10-22 16:45:00+00:00,309.485,309.9,309.13,309.18,11352.0
4954,2021-10-22 17:00:00+00:00,309.215,309.55,309.135,309.4,4359.0
4955,2021-10-22 17:15:00+00:00,309.395,309.68,309.31,309.38,7048.0
4956,2021-10-22 17:30:00+00:00,309.385,309.51,309.045,309.17,9493.0
4957,2021-10-22 17:45:00+00:00,309.16,309.33,308.6,308.67,10746.0
4958,2021-10-22 18:00:00+00:00,308.69,309.3,308.665,309.19,7997.0
4959,2021-10-22 18:15:00+00:00,309.185,309.595,309.15,309.595,8893.0
4960,2021-10-22 18:30:00+00:00,309.59,310.25,309.59,309.78,10896.0
4961,2021-10-22 18:45:00+00:00,309.765,309.805,309.52,309.535,7389.0
4962,2021-10-22 19:00:00+00:00,309.54,309.555,309.135,309.2,9590.0
4963,2021-10-22 19:15:00+00:00,309.24,309.46,308.95,309.09,12490.0
4964,2021-10-22 19:30:00+00:00,309.11,309.715,309.09,309.385,15137.0
4965,2021-10-22 19:45:00+00:00,309.355,309.47,308.91,309.05,42920.0
4966,2021-10-22 20:00:00+00:00,309.05,309.05,309.05,309.05,0.0
4967,2021-10-25 13:30:00+00:00,309.22,309.39,306.54,307.035,39375.0
4968,2021-10-25 13:45:00+00:00,306.97,307.66,306.49,307.42,81212.0
4969,2021-10-25 14:00:00+00:00,307.46,308.055,307.185,307.445,18519.0
4970,2021-10-25 14:15:00+00:00,307.43,308.205,307.18,308.14,11704.0
4971,2021-10-25 14:30:00+00:00,308.125,308.25,307.835,308.05,20069.0
4972,2021-10-25 14:45:00+00:00,308.055,308.225,307.84,307.97,19837.0
4973,2021-10-25 15:00:00+00:00,307.97,308.6,307.715,308.55,16815.0
4974,2021-10-25 15:15:00+00:00,308.55,308.585,308.055,308.2,17717.0
4975,2021-10-25 15:30:00+00:00,308.22,308.26,307.805,307.875,23347.0
4976,2021-10-25 15:45:00+00:00,307.86,308.16,307.62,308.085,16156.0
4977,2021-10-25 16:00:00+00:00,308.1,308.82,308.1,308.725,19152.0
4978,2021-10-25 16:15:00+00:00,308.725,308.775,308.53,308.58,10477.0
4979,2021-10-25 16:30:00+00:00,308.61,308.925,308.54,308.74,10059.0
4980,2021-10-25 16:45:00+00:00,308.73,309.05,308.67,309.015,9851.0
4981,2021-10-25 17:00:00+00:00,309.025,309.1,308.91,309.02,9822.0
4982,2021-10-25 17:15:00+00:00,309.025,309.04,308.685,308.82,4911.0
4983,2021-10-25 17:30:00+00:00,308.805,308.89,308.67,308.83,10342.0
4984,2021-10-25 17:45:00+00:00,308.825,308.835,308.52,308.54,6556.0
4985,2021-10-25 18:00:00+00:00,308.545,308.765,308.49,308.56,8686.0
4986,2021-10-25 18:15:00+00:00,308.57,308.605,308.36,308.52,14501.0
4987,2021-10-25 18:30:00+00:00,308.52,308.74,308.47,308.715,21107.0
4988,2021-10-25 18:45:00+00:00,308.73,308.81,308.58,308.73,12057.0
4989,2021-10-25 19:00:00+00:00,308.75,308.75,308.475,308.595,12371.0
4990,2021-10-25 19:15:00+00:00,308.595,308.72,308.35,308.54,11537.0
4991,2021-10-25 19:30:00+00:00,308.555,308.6,308.17,308.26,13924.0
4992,2021-10-25 19:45:00+00:00,308.23,308.495,307.66,308.27,61164.0
4993,2021-10-25 20:00:00+00:00,308.27,308.27,308.27,308.27,0.0
4994,2021-10-26 13:30:00+00:00,310.81,311.09,309.69,310.57,84367.0
4995,2021-10-26 13:45:00+00:00,310.55,310.63,308.61,308.9,43130.0
4996,2021-10-26 14:00:00+00:00,309.015,309.53,308.725,309.315,28601.0
4997,2021-10-26 14:15:00+00:00,309.32,310.095,309.32,309.905,43856.0
4998,2021-10-26 14:30:00+00:00,309.895,310.25,309.78,309.88,33318.0
4999,2021-10-26 14:45:00+00:00,309.88,310.615,309.755,310.455,29785.0
5000,2021-10-26 15:00:00+00:00,310.47,311.715,310.405,311.715,33661.0
5001,2021-10-26 15:15:00+00:00,311.71,312.39,311.43,312.135,25303.0
5002,2021-10-26 15:30:00+00:00,312.13,312.175,310.77,311.09,32351.0
5003,2021-10-26 15:45:00+00:00,311.11,311.27,310.705,310.965,31006.0
5004,2021-10-26 16:00:00+00:00,310.965,311.075,310.2,310.72,35363.0
5005,2021-10-26 16:15:00+00:00,310.72,310.79,310.22,310.365,31052.0
5006,2021-10-26 16:30:00+00:00,310.4,310.73,310.025,310.255,25878.0
5007,2021-10-26 16:45:00+00:00,310.25,310.39,309.685,310.355,21209.0
5008,2021-10-26 17:00:00+00:00,310.335,310.875,310.27,310.785,25816.0
5009,2021-10-26 17:15:00+00:00,310.785,310.93,309.39,309.69,25125.0
5010,2021-10-26 17:30:00+00:00,309.69,310.42,309.65,310.07,21189.0
5011,2021-10-26 17:45:00+00:00,310.105,310.4,310.005,310.255,22007.0
5012,2021-10-26 18:00:00+00:00,310.265,310.525,309.87,310.03,18095.0
5013,2021-10-26 18:15:00+00:00,310.025,310.47,309.94,309.99,17754.0
5014,2021-10-26 18:30:00+00:00,309.975,310.24,309.38,309.395,25572.0
5015,2021-10-26 18:45:00+00:00,309.385,309.79,309.385,309.645,27104.0
5016,2021-10-26 19:00:00+00:00,309.655,309.875,309.41,309.58,29856.0
5017,2021-10-26 19:15:00+00:00,309.565,310.235,309.535,309.84,29151.0
5018,2021-10-26 19:30:00+00:00,309.88,310.395,309.8,310.27,28677.0
5019,2021-10-26 19:45:00+00:00,310.28,310.735,309.57,309.84,127568.0
5020,2021-10-26 20:00:00+00:00,309.84,309.84,309.84,309.84,0.0
5021,2021-10-27 13:30:00+00:00,316.09,319.65,316.06,319.405,176515.0
5022,2021-10-27 13:45:00+00:00,319.46,319.89,318.25,319.69,61049.0
5023,2021-10-27 14:00:00+00:00,319.685,320.32,318.955,319.34,66580.0
5024,2021-10-27 14:15:00+00:00,319.3,321.9,319.26,321.345,47358.0
5025,2021-10-27 14:30:00+00:00,321.26,324.23,321.21,323.95,55454.0
5026,2021-10-27 14:45:00+00:00,323.965,324.75,323.305,323.305,66814.0
5027,2021-10-27 15:00:00+00:00,323.315,324.225,322.92,323.95,35526.0
5028,2021-10-27 15:15:00+00:00,323.95,324.07,322.75,322.85,21193.0
5029,2021-10-27 15:30:00+00:00,322.895,323.1,321.955,322.805,36149.0
5030,2021-10-27 15:45:00+00:00,322.8,322.94,322.055,322.355,26655.0
5031,2021-10-27 16:00:00+00:00,322.45,323.6,322.19,323.55,31421.0
5032,2021-10-27 16:15:00+00:00,323.56,324.24,323.535,324.18,23267.0
5033,2021-10-27 16:30:00+00:00,324.18,325.38,324.13,325.25,39368.0
5034,2021-10-27 16:45:00+00:00,325.22,325.29,324.14,324.185,22829.0
5035,2021-10-27 17:00:00+00:00,324.155,325.025,324.155,324.975,17985.0
5036,2021-10-27 17:15:00+00:00,324.99,325.895,324.88,325.775,28509.0
5037,2021-10-27 17:30:00+00:00,325.785,326.085,325.595,325.64,27109.0
5038,2021-10-27 17:45:00+00:00,325.65,325.915,325.46,325.54,18557.0
5039,2021-10-27 18:00:00+00:00,325.585,325.825,325.3,325.59,22507.0
5040,2021-10-27 18:15:00+00:00,325.46,325.675,325.085,325.3,15016.0
5041,2021-10-27 18:30:00+00:00,325.345,325.79,325.17,325.7,22075.0
5042,2021-10-27 18:45:00+00:00,325.675,325.785,324.85,324.85,29151.0
5043,2021-10-27 19:00:00+00:00,324.85,325.17,323.54,323.925,31553.0
5044,2021-10-27 19:15:00+00:00,323.9,324.625,323.62,324.55,47159.0
5045,2021-10-27 19:30:00+00:00,324.5,324.5,323.76,324.195,25004.0
5046,2021-10-27 19:45:00+00:00,324.18,324.77,323.215,323.215,127833.0
5047,2021-10-27 20:00:00+00:00,323.215,323.215,323.215,323.215,0.0
5048,2021-10-28 13:30:00+00:00,324.325,324.37,321.63,322.635,67390.0
5049,2021-10-28 13:45:00+00:00,322.635,323.02,321.405,321.825,24760.0
5050,2021-10-28 14:00:00+00:00,321.775,322.75,321.435,322.14,33809.0
5051,2021-10-28 14:15:00+00:00,322.11,322.27,321.54,321.94,26524.0
5052,2021-10-28 14:30:00+00:00,321.86,322.935,321.815,322.63,42692.0
5053,2021-10-28 14:45:00+00:00,322.63,323.18,322.285,322.48,35988.0
5054,2021-10-28 15:00:00+00:00,322.49,323.48,322.425,323.48,30312.0
5055,2021-10-28 15:15:00+00:00,323.48,324.01,323.335,323.73,24052.0
5056,2021-10-28 15:30:00+00:00,323.75,324.35,323.65,324.155,19463.0
5057,2021-10-28 15:45:00+00:00,324.12,324.23,323.62,323.805,14011.0
5058,2021-10-28 16:00:00+00:00,323.815,323.965,323.37,323.76,14813.0
5059,2021-10-28 16:15:00+00:00,323.755,324.0,323.46,323.505,15722.0
5060,2021-10-28 16:30:00+00:00,323.56,323.56,322.885,323.44,14431.0
5061,2021-10-28 16:45:00+00:00,323.37,323.435,322.28,322.55,9683.0
5062,2021-10-28 17:00:00+00:00,322.685,322.91,322.465,322.9,8373.0
5063,2021-10-28 17:15:00+00:00,322.91,323.22,322.86,323.2,15459.0
5064,2021-10-28 17:30:00+00:00,323.205,323.545,323.205,323.385,12895.0
5065,2021-10-28 17:45:00+00:00,323.38,323.61,323.37,323.61,10199.0
5066,2021-10-28 18:00:00+00:00,323.64,323.78,323.51,323.7,8763.0
5067,2021-10-28 18:15:00+00:00,323.765,324.0,323.665,323.82,9509.0
5068,2021-10-28 18:30:00+00:00,323.815,324.01,323.65,323.74,15470.0
5069,2021-10-28 18:45:00+00:00,323.72,323.755,323.46,323.52,18003.0
5070,2021-10-28 19:00:00+00:00,323.505,323.6,322.92,323.325,23817.0
5071,2021-10-28 19:15:00+00:00,323.325,323.67,323.22,323.465,24319.0
5072,2021-10-28 19:30:00+00:00,323.43,323.875,323.29,323.32,47010.0
5073,2021-10-28 19:45:00+00:00,323.32,324.855,323.29,324.74,103801.0
5074,2021-10-28 20:00:00+00:00,324.74,324.74,324.74,324.74,0.0
5075,2021-10-29 13:30:00+00:00,324.26,327.88,324.02,325.82,94674.0
5076,2021-10-29 13:45:00+00:00,325.84,326.43,324.735,325.395,52939.0
5077,2021-10-29 14:00:00+00:00,325.455,326.645,325.045,326.55,42025.0
5078,2021-10-29 14:15:00+00:00,326.57,327.04,326.09,326.31,30210.0
5079,2021-10-29 14:30:00+00:00,326.31,327.77,326.175,327.74,32307.0
5080,2021-10-29 14:45:00+00:00,327.735,328.59,327.495,327.855,39428.0
5081,2021-10-29 15:00:00+00:00,327.865,328.72,327.805,328.505,28114.0
5082,2021-10-29 15:15:00+00:00,328.52,328.77,328.15,328.19,26255.0
5083,2021-10-29 15:30:00+00:00,328.21,328.22,327.315,327.52,19589.0
5084,2021-10-29 15:45:00+00:00,327.47,327.87,327.33,327.48,25062.0
5085,2021-10-29 16:00:00+00:00,327.475,327.96,327.26,327.88,20551.0
5086,2021-10-29 16:15:00+00:00,327.885,328.95,327.87,328.9,22408.0
5087,2021-10-29 16:30:00+00:00,328.915,328.945,328.405,328.595,10020.0
5088,2021-10-29 16:45:00+00:00,328.64,329.2,328.55,329.2,22192.0
5089,2021-10-29 17:00:00+00:00,329.225,329.57,329.095,329.57,25447.0
5090,2021-10-29 17:15:00+00:00,329.59,329.96,329.28,329.66,29304.0
5091,2021-10-29 17:30:00+00:00,329.685,330.055,329.55,330.055,28807.0
5092,2021-10-29 17:45:00+00:00,330.055,330.35,329.775,330.135,31950.0
5093,2021-10-29 18:00:00+00:00,330.12,330.535,329.925,330.505,35854.0
5094,2021-10-29 18:15:00+00:00,330.55,330.55,330.085,330.16,32676.0
5095,2021-10-29 18:30:00+00:00,330.195,330.655,330.03,330.09,28289.0
5096,2021-10-29 18:45:00+00:00,330.13,330.16,329.845,329.995,36492.0
5097,2021-10-29 19:00:00+00:00,330.0,330.46,329.735,330.33,20585.0
5098,2021-10-29 19:15:00+00:00,330.39,330.49,329.82,329.87,30630.0
5099,2021-10-29 19:30:00+00:00,329.88,330.295,329.745,330.21,27389.0
5100,2021-10-29 19:45:00+00:00,330.225,331.72,330.2,331.41,77932.0
5101,2021-10-29 20:00:00+00:00,331.41,331.41,331.41,331.41,100.0
5102,2021-11-01 13:30:00+00:00,331.38,331.47,328.31,328.31,64065.0
5103,2021-11-01 13:45:00+00:00,328.26,328.91,327.21,327.55,42402.0
5104,2021-11-01 14:00:00+00:00,327.49,327.94,327.04,327.54,27525.0
5105,2021-11-01 14:15:00+00:00,327.51,327.77,327.01,327.35,34096.0
5106,2021-11-01 14:30:00+00:00,327.35,327.56,326.94,327.05,42957.0
5107,2021-11-01 14:45:00+00:00,327.015,327.18,326.39,326.525,38058.0
5108,2021-11-01 15:00:00+00:00,326.545,327.3,326.515,327.09,50461.0
5109,2021-11-01 15:15:00+00:00,327.115,327.875,327.115,327.655,34337.0
5110,2021-11-01 15:30:00+00:00,327.655,327.8,327.41,327.535,20594.0
5111,2021-11-01 15:45:00+00:00,327.535,328.24,327.505,328.2,22225.0
5112,2021-11-01 16:00:00+00:00,328.215,328.26,327.84,328.105,29559.0
5113,2021-11-01 16:15:00+00:00,328.11,328.615,327.905,328.56,25317.0
5114,2021-11-01 16:30:00+00:00,328.56,328.675,328.385,328.5,16877.0
5115,2021-11-01 16:45:00+00:00,328.5,328.5,327.65,327.72,16140.0
5116,2021-11-01 17:00:00+00:00,327.715,327.97,327.63,327.7,10111.0
5117,2021-11-01 17:15:00+00:00,327.69,328.055,327.32,327.6,15558.0
5118,2021-11-01 17:30:00+00:00,327.59,327.9,327.46,327.79,12410.0
5119,2021-11-01 17:45:00+00:00,327.755,328.33,327.75,328.18,9179.0
5120,2021-11-01 18:00:00+00:00,328.145,328.225,327.84,327.84,16705.0
5121,2021-11-01 18:15:00+00:00,327.86,328.375,327.81,328.225,15944.0
5122,2021-11-01 18:30:00+00:00,328.21,328.67,328.21,328.64,15355.0
5123,2021-11-01 18:45:00+00:00,328.65,328.735,328.245,328.715,13196.0
5124,2021-11-01 19:00:00+00:00,328.725,328.84,328.5,328.63,16001.0
5125,2021-11-01 19:15:00+00:00,328.6,328.88,328.53,328.63,25599.0
5126,2021-11-01 19:30:00+00:00,328.62,328.805,328.44,328.78,28781.0
5127,2021-11-01 19:45:00+00:00,328.775,330.175,328.4,329.445,104700.0
5128,2021-11-01 20:00:00+00:00,330.1,330.1,330.05,330.05,200.0
5129,2021-11-02 13:30:00+00:00,330.2,332.865,329.97,332.75,30730.0
5130,2021-11-02 13:45:00+00:00,332.81,332.98,331.32,332.065,24073.0
5131,2021-11-02 14:00:00+00:00,332.13,332.27,331.04,331.55,22940.0
5132,2021-11-02 14:15:00+00:00,331.43,331.98,331.06,331.965,16610.0
5133,2021-11-02 14:30:00+00:00,332.01,332.475,332.01,332.15,11894.0
5134,2021-11-02 14:45:00+00:00,332.195,332.365,331.82,332.235,8131.0
5135,2021-11-02 15:00:00+00:00,332.3,333.12,331.78,331.93,26464.0
