,Unnamed: 0,open,high,low,close,volume,year,month,day,hour,mins,ema_21,ma10,ma20,ma50,close1p_lead,close2p_lead,close3p_lead,close4p_lead,close5p_lead,close6p_lead,close7p_lead,close8p_lead,close16p_lead,daily_open,yesterday_open,yesterday_close,yesterday_low,yesterday_high,open_for_the_day,close_for_the_day,hour_ma10,hour_ma20,hour_ma50,spy_open,spy_high,spy_low,spy_close,spy_volume,spy_ema_21,spy_ma10,spy_ma20,spy_ma50,spy_close1p_lead,spy_close2p_lead,spy_close3p_lead,spy_close4p_lead,spy_close5p_lead,spy_close6p_lead,spy_close7p_lead,spy_close8p_lead,spy_close16p_lead,spy_daily_open,spy_yesterday_open,spy_yesterday_close,spy_yesterday_low,spy_yesterday_high,spy_open_for_the_day,spy_close_for_the_day,spy_hour_ma10,spy_hour_ma20,spy_hour_ma50
spy_ma20,-0.11375740674793623,0.005743382561142875,0.005829336651611684,0.00599346383347778,0.0060468964061952185,-0.012968936112763793,-0.11545209899779924,0.03633294981682116,-0.010230309190305792,,,0.41884023493396516,0.35504106035934513,0.4236938750213369,0.3626098931836115,-0.05080412017881598,-0.027377778384183156,-0.010782326103226934,-0.020780844547451653,-0.01963302112074427,-0.01848000647478971,-0.02913060210764027,-0.035130204210899414,-0.013875773491384824,0.30385587465423985,0.2716432621699111,0.31169482963140793,0.2988806787233138,0.28589210473558996,0.30385587465423985,-0.05495427967968158,0.3957899435963242,0.3275169199007973,0.21617953925355407,0.06466823277830795,0.06699948328203557,0.07227779991396731,0.07359224670263845,-0.15783543518952037,0.9836333090752422,0.7495539140347148,1.0,0.8515002094305701,-0.11887339038387343,-0.04276635796841699,-0.004940501313586145,-0.03320671183577533,-0.024741424296266013,-0.013681476608397924,-0.03838207594826059,-0.029763616439540504,-0.09931454248712768,0.8188415513975159,0.7028524163587726,0.8956865888408316,0.8106603958163556,0.7658202793423042,0.8188415513975159,-0.08655413541595176,0.9390853033902533,0.7723784519294055,0.5153956428096461
spy_ma50,-0.13195851960611826,0.008574205008051517,0.00853618692602091,0.008786464393045349,0.008719003582872708,-0.021312818775828878,-0.14617824376694244,0.06127929940536839,0.03553876708676454,,,0.393102438332763,0.2202484323333882,0.3666441146945757,0.43120581051027657,-0.05849870119367182,-0.04087627114174927,-0.016162716501945885,-0.02545999165821342,-0.02066139340975157,-0.009249210320687654,-0.015323603318478108,-0.018056531432674335,-0.008056494502591596,0.26022766637391437,0.3698152772718842,0.3014333407768289,0.3556862324355491,0.3635226417602832,0.26022766637391437,-0.05461319237109801,0.4085598085731854,0.41736061770356603,0.3103763826618068,0.12071588293200525,0.11964156561107081,0.1274234664029119,0.1254252657906325,-0.222590488997969,0.9101336593781475,0.462689971166252,0.8515002094305701,1.0,-0.14187477786036828,-0.06352253712735707,-0.011767493936451406,-0.039379606160216137,-0.024218018523936253,0.0070571818674664,-0.009536843922065406,0.001936065484557271,-0.050921472852223634,0.67942582153393,0.9376318272321021,0.8432894444567619,0.9124860782870744,0.9329549171376719,0.67942582153393,-0.06524645452013485,0.9539346848828889,0.9744746085790892,0.7339559017250508
spy_close1p_lead,0.03473509854246088,-0.004316782908554212,-0.00424490264180805,-0.0043404203424528,-0.004275739198665995,0.02224758269335248,0.01633543597109646,0.023550512103333223,0.012899550726296193,,,-0.05548604889433937,-0.013837003949964212,-0.05508505574832682,-0.06393903547783061,0.4487576481167493,0.3588426383896917,0.31380765207309536,0.26929736292665285,0.25094048259678947,0.23475318956388452,0.2226167686011624,0.19719702978876197,0.019852135638035562,-0.049864384141569,-0.05702093278739347,-0.06327825805377425,-0.0389323221325098,-0.06405283119042633,-0.049864384141569,0.16006360869242373,-0.06509137707698949,-0.07035342798267501,-0.07303005310745694,-0.08538692491489697,-0.0842674496250151,-0.08448224908893186,-0.08431824517775804,0.02758461535012115,-0.12391908212797638,-0.03928485740722368,-0.11887339038387343,-0.14187477786036828,1.0,0.7331276003464741,0.5985767071759405,0.5072567307508,0.47159984952238204,0.44343486056630566,0.403574482272195,0.35522301144565793,0.12529219294966001,-0.10831334955492725,-0.1358050383234021,-0.16525222799871753,-0.10368254802278867,-0.1698396567238083,-0.10831334955492725,0.25479636362295527,-0.1469288015907016,-0.15172427496612406,-0.155636128564238
spy_close2p_lead,0.09598682523832049,-0.004420724416155157,-0.004361334056865852,-0.004389065125198705,-0.004343080030430726,0.005427732371315314,0.054127041513032485,0.055785085221618506,-0.05071498103386079,,,-0.022580711510594823,0.030214217764175252,-0.02462198563039258,-0.037953574763165174,0.3264916216013518,0.4730035111407171,0.4545675560345569,0.40044336773773603,0.3593750149104016,0.34959508269690137,0.32929577670419946,0.2967642612785174,0.04091110282204476,-0.053452747069046895,-0.0379196735028179,-0.040454187099729144,-0.02540550529895569,-0.03812291733064669,-0.053452747069046895,0.22526266452187313,-0.03492445042616266,-0.05117372572861037,-0.03704411598577346,-0.05402209213407993,-0.0529616952754941,-0.05277950654098258,-0.052284388475430106,0.03065102990054346,-0.04157804189344722,0.02538499241949576,-0.04276635796841699,-0.06352253712735707,0.7331276003464741,1.0,0.864660901415568,0.7360944422558143,0.6643098110772759,0.6395563972969573,0.5813529866124608,0.5251635492742801,0.21751984385349968,-0.10412364336633834,-0.06372625548986732,-0.08030056798232922,-0.03766486825297979,-0.086716430138247,-0.10412364336633834,0.33939524515586933,-0.059453650923319036,-0.08938029744028056,-0.06669373567243048
spy_close3p_lead,0.12514063840360445,-0.00461582509397826,-0.004574338157658132,-0.004576099769376562,-0.004532813487672886,-0.002388747125160038,0.06982531544172581,0.07059125313976096,-0.02286285507901191,,,-0.009561254679021717,0.014678174248610874,-0.009192243172719735,-0.017514796990836738,0.27056275823754716,0.41667556410841766,0.5267542301406941,0.46282507614066054,0.4096534287595891,0.3993732497653049,0.38191757958321026,0.35012395759226017,0.04883709534604761,-0.043581732094050675,-0.018740433868677492,-0.01800621221758718,-0.0166003281612747,-0.0099102380774409,-0.043581732094050675,0.2721587731270303,-0.015392019089936178,-0.028174453834266443,-0.007530486538938557,-0.029877729028146904,-0.02915271288683732,-0.02868688144124876,-0.02810392811219683,0.002227690699765735,-0.006667300770765991,0.005002282384550699,-0.004940501313586145,-0.011767493936451406,0.5985767071759405,0.864660901415568,1.0,0.8406663629015547,0.7468560805469772,0.7234430557902539,0.6670654921354341,0.6096402685542256,0.25766360928686344,-0.0842436260122805,-0.010421708648867016,-0.013540648702497677,-0.009010844275610537,-0.009204860490972204,-0.0842436260122805,0.40741812141833494,-0.009870353816898837,-0.03221183517367732,0.005539352463117849
spy_close4p_lead,0.028480246569896242,-0.0016811315858682168,-0.0016422958960311787,-0.0016521940066705082,-0.001610590799325776,-0.010434450170972822,-0.007682636307739461,0.060479567101135355,-0.009448976862066917,,,-0.022348973566727628,0.025692527397153782,-0.023735130350492042,-0.03573011089920064,0.2203557181951893,0.3344329234878003,0.4309618579451566,0.5256295308984685,0.46862735910005915,0.43332232379952806,0.40934417096491804,0.37112254910144293,0.07045201039165724,-0.03915549630157934,-0.04045474593146751,-0.031700441097134116,-0.03894091288447549,-0.026106152168529437,-0.03915549630157934,0.30619135671063846,-0.03320948006018227,-0.042180386467897873,-0.013359940659847505,-0.025302307404057197,-0.02461021684428043,-0.024742829389959874,-0.023815119285796958,-0.04007512083602393,-0.0282876602689633,0.03313377086983347,-0.03320671183577533,-0.039379606160216137,0.5072567307508,0.7360944422558143,0.8406663629015547,1.0,0.8878556293947562,0.81081419481978,0.7399474828156231,0.6650782636654582,0.3547934301102247,-0.059064072725518044,-0.039024220599020026,-0.03865097459523354,-0.05260337602753555,-0.034722770135434185,-0.059064072725518044,0.4676039330317693,-0.04212758265183795,-0.04510883561588683,-0.0011867934177449081
spy_close5p_lead,-0.0084923244063898,-0.002298968393715861,-0.002291032260012238,-0.0022531155297644077,-0.0022319995820735887,-0.015448000757298326,-0.05807740111243025,0.09615119421654669,-0.013188957135643047,,,-0.0128755988359085,0.0231217948461541,-0.01593281798604937,-0.022138541482309367,0.20560738050163857,0.3027162875914813,0.3814619658971638,0.465467625029697,0.5175842753092575,0.46992043942363576,0.4402704816448296,0.41226233332662515,0.0766531910271307,-0.03669435285078042,-0.021000173722214188,-0.03358534571193803,-0.02400985949149757,-0.012430271487003541,-0.03669435285078042,0.33096250468571353,-0.021687246039261168,-0.030388024724162202,0.0011228679128248078,-0.07927550059019398,-0.07961602829952133,-0.07776572161896199,-0.07754035944333715,-0.08229111948280482,-0.018097479736493706,0.02922282817339982,-0.024741424296266013,-0.024218018523936253,0.47159984952238204,0.6643098110772759,0.7468560805469772,0.8878556293947562,1.0,0.8845800763563095,0.8079476543949091,0.7529401448602983,0.40148929447378523,-0.07067182557726222,-0.007506269653975955,-0.0607837061734122,-0.04217042174173278,-0.010187541949933085,-0.07067182557726222,0.5119205993084388,-0.028743263677489323,-0.03645755421419505,0.020260562263252936
spy_close6p_lead,0.04889471375845775,-0.004788532250667859,-0.0047907233974578845,-0.004751252097488882,-0.004743465633138526,-0.015715082557786208,0.010699259570211532,0.059180065194473636,-0.014664466321109366,,,-0.005896545513799187,0.014251420148545258,-0.010293416562040511,-0.006475750932794942,0.19871419852540295,0.297559924067467,0.3777521605203506,0.43138835811356385,0.46595490394847455,0.538546200154389,0.5034626003789563,0.47595984916813816,0.08317566910024078,-0.02674051603994012,-0.004638468328226559,-0.01653015850759764,0.0004932138428808836,-0.0016235118450296062,-0.02674051603994012,0.3872409123343233,-0.005725641162513861,-0.018486204607846838,-0.024834447582647568,-0.09677096433282611,-0.09745924623369079,-0.09599021643520596,-0.0955642241654775,-0.03666266327655986,-0.005697991249509785,0.006889977477188075,-0.013681476608397924,0.0070571818674664,0.44343486056630566,0.6395563972969573,0.7234430557902539,0.81081419481978,0.8845800763563095,1.0,0.9073752858331426,0.8479262112989757,0.4249186633377845,-0.052645494178578625,0.024108709832203215,-0.020194339949165245,0.018137356893524963,0.015072946629400674,-0.052645494178578625,0.5964115521561406,0.0033737931901099707,-0.015849860624677036,-0.04190879816831536
spy_close7p_lead,0.05044762128614047,-0.0023966138086872753,-0.002444401605013785,-0.002386292984012288,-0.002424261489094298,-0.01823303009594218,0.004724935218478788,0.07032963456158797,0.004152928702094652,,,-0.010667703884784434,0.0027232505036185635,-0.014055184012651016,-0.0075848263723951054,0.18605813690161502,0.2727586625825015,0.3564791225078272,0.39755993131536066,0.43051481931178853,0.49266894623500135,0.555222848445047,0.5279030228261987,0.0937818920764034,-0.014997971256820997,-0.0005111479164333311,-0.019401419459928168,-0.003143289558572219,0.0015529473475594054,-0.014997971256820997,0.4451621833404823,-0.01006741735442295,-0.0176882541314735,-0.01780189548998848,-0.02959142929542662,-0.031221732991545004,-0.02987588312540542,-0.030437557962230286,-0.06123839584963819,-0.03265791591720101,-0.02793709224230299,-0.03838207594826059,-0.009536843922065406,0.403574482272195,0.5813529866124608,0.6670654921354341,0.7399474828156231,0.8079476543949091,0.9073752858331426,1.0,0.9327527244153585,0.4820678371644943,-0.04550102358998106,0.016863643216671897,-0.049436217898987105,-0.004789659451866353,0.0031445572534739307,-0.04550102358998106,0.6911556601598037,-0.022719683592563458,-0.0280684103363714,-0.03286653367951804
spy_close8p_lead,0.029338649491754545,-0.002296589693113958,-0.0023566522910633157,-0.0022719986616975625,-0.0023204759168785095,-0.01774461968160712,-0.016077922384915774,0.07848657563526638,-0.02279574179133946,,,-0.014393000963646756,-0.013262321905774786,-0.015265672864198547,-0.0061626863508089215,0.16430460375704503,0.2480556156955919,0.3270451380463145,0.3581529822072528,0.3983035893480179,0.459496329287567,0.5172461290047707,0.5603009014287599,0.10475853042582949,-0.010552081684154042,0.0011293840303557838,-0.01155757321529006,-0.0006433335537755678,0.0023088930495128823,-0.010552081684154042,0.47616019127095877,-0.008178079437088587,-0.013480981862188652,-0.012559068948278624,-0.047826123149421404,-0.049833541311901854,-0.04766372470051753,-0.048351988883833574,-0.07727785552435296,-0.028935253173992172,-0.05229023081643929,-0.029763616439540504,0.001936065484557271,0.35522301144565793,0.5251635492742801,0.6096402685542256,0.6650782636654582,0.7529401448602983,0.8479262112989757,0.9327527244153585,1.0,0.5195035636510892,-0.03219928466485091,0.027260963896683286,-0.019068656227980898,0.014314174477281517,0.014979903670763576,-0.03219928466485091,0.7443062239643108,-0.006906270941193179,-0.012817740217776884,-0.013988088065930857
spy_close16p_lead,-0.043609350957899876,0.0006420320622402268,0.0005918399087513961,0.0005860489862454833,0.0005229262450920378,-0.007881181427714995,-0.06075707605714338,0.039098578273873995,0.05023036365511178,,,-0.035375190161721345,-0.03969433361724324,-0.035895851916967036,-0.01758966309524591,0.056826144774841755,0.09900793212280683,0.13462996562645324,0.1822489037885148,0.20568811172557747,0.23090537153317267,0.2652966279576143,0.2872362400133141,0.19461012823579968,0.009476044544722336,0.016188620603594876,-0.014937948642610823,-0.0012509114455981991,-0.0016417555242418333,0.009476044544722336,0.4331333717971655,-0.026476436521561158,-0.017153823580350957,-0.018201954567092796,-0.0383555811040417,-0.03993174096297367,-0.04044712562380025,-0.041421782131165444,0.0007395595378107327,-0.09659687252383918,-0.10811268489034939,-0.09931454248712768,-0.050921472852223634,0.12529219294966001,0.21751984385349968,0.25766360928686344,0.3547934301102247,0.40148929447378523,0.4249186633377845,0.4820678371644943,0.5195035636510892,1.0,-0.020563305924769973,0.029206748668643374,-0.06276340877855335,-0.03371809542110225,-0.017324414683861644,-0.020563305924769973,0.7242889496952643,-0.07120867656634136,-0.05391642997258195,-0.04898252649341438
spy_daily_open,-0.0898785733949648,0.0033271707134327087,0.0033406141031795218,0.003477466270438625,0.0034776040489568933,-0.010384007164770281,-0.08540097800620526,0.011365278480036075,0.056405096303447866,,,0.34321315259927176,0.28178020183563873,0.3540710433968239,0.30078234409936333,-0.053623711913321194,-0.06301160232171062,-0.053029532018478265,-0.0425752507469768,-0.051379549242389036,-0.04398893274789533,-0.04001405676221125,-0.03927012682432591,0.001006825594544105,0.36315144706571595,0.2221099800377197,0.27109875706203024,0.24082207182640958,0.23594761512322626,0.36315144706571595,-0.02769875517559878,0.3268426440663944,0.27985591069979865,0.18244237422975246,0.0195002026168154,0.019847413004217097,0.024326632276037232,0.024493447100756634,-0.18280754331040136,0.7901599793678933,0.6088506672417986,0.8188415513975159,0.67942582153393,-0.10831334955492725,-0.10412364336633834,-0.0842436260122805,-0.059064072725518044,-0.07067182557726222,-0.052645494178578625,-0.04550102358998106,-0.03219928466485091,-0.020563305924769973,1.0,0.5415792721283508,0.7578309102555583,0.6363850137034407,0.6133636578377399,1.0,-0.039658356655913,0.7531418683727316,0.6319888198419363,0.42422298834359495
spy_yesterday_open,-0.1241094202949509,0.007759771687656943,0.00767838408449636,0.007945211416991742,0.007841766458419512,-0.023820105208163564,-0.13642364170246163,0.05245150582155999,0.060456284734109474,,,0.34086174116038087,0.15839428894062127,0.30564401670979946,0.40826634588183325,-0.05254223867623083,-0.03738357239088594,-0.01266653013789456,-0.023342927330658503,-0.01001700257106186,0.0014404616203026286,0.00022496157293679548,-0.0015823525323048625,0.005313952347981228,0.21250587032836415,0.39479890611559015,0.2612998670138989,0.346464317176523,0.3631816526062479,0.21250587032836415,-0.03161477564693545,0.3633367090628064,0.4031208995083422,0.311768234964299,0.1046719582503188,0.10227680393960788,0.11057040169096315,0.1076154097239159,-0.2139402187482713,0.7815970979323998,0.32619963515298994,0.7028524163587726,0.9376318272321021,-0.1358050383234021,-0.06372625548986732,-0.010421708648867016,-0.039024220599020026,-0.007506269653975955,0.024108709832203215,0.016863643216671897,0.027260963896683286,0.029206748668643374,0.5415792721283508,1.0,0.7208646721898843,0.8622587315261319,0.9088832841581639,0.5415792721283508,-0.02738535874534849,0.8420559274969739,0.9311976203251212,0.7292309890891236
spy_yesterday_close,-0.1315059418430535,0.007568523355159601,0.0075697535725229295,0.007769916792139541,0.0077508922717416644,-0.01822482254575595,-0.13690114024521519,0.04625377091708993,0.006456036187910821,,,0.3791011884434809,0.23260788604316004,0.38476759510257086,0.3668712141948016,-0.07069768004006588,-0.043636789860738476,-0.014311440469462082,-0.02205469069425221,-0.03285510823037094,-0.014038157060296005,-0.02774180113721191,-0.023039945166384673,-0.00400765008874176,0.29507270955382314,0.28545625626518883,0.3528959480782099,0.3079252120996442,0.30605907415720474,0.29507270955382314,-0.0552907351372642,0.39622971171935606,0.341854599308245,0.23210301735037767,0.09648197139876963,0.09624363950339082,0.10234095806611229,0.10176428747548816,-0.17131399283823168,0.8764166488822467,0.48356778390786254,0.8956865888408316,0.8432894444567619,-0.16525222799871753,-0.08030056798232922,-0.013540648702497677,-0.03865097459523354,-0.0607837061734122,-0.020194339949165245,-0.049436217898987105,-0.019068656227980898,-0.06276340877855335,0.7578309102555583,0.7208646721898843,1.0,0.8175699369911907,0.8152275591511959,0.7578309102555583,-0.08941324840507238,0.9249592850760187,0.7893265865943425,0.5447659644846946
spy_yesterday_low,0.0508058100524679,-0.001682015087261442,-0.0016334469553645026,-0.0015667661769570552,-0.0015539619627015018,0.0034660492401184734,0.08182810695367412,-0.07397547363142425,0.03248103684345169,,,0.3703486057124907,0.20133154103233014,0.35060708094170234,0.3992586808139232,-0.03705531723749921,-0.025716477635286717,-0.010827372728279182,-0.029296332725148436,-0.023169445318358687,0.003387141148763905,-0.0061815051814775685,-0.005045897839589633,-0.0031289286003947855,0.2495882159201267,0.34418779655225024,0.2960104458364503,0.38453103349637524,0.3075611204175125,0.2495882159201267,-0.033550557963814794,0.39436666815520766,0.37032733834728704,0.22877151827270903,0.006687487115771403,0.007883430841810037,0.01035013240573767,0.010761844457951034,-0.058004523324001876,0.8509716941907661,0.4179190021725018,0.8106603958163556,0.9124860782870744,-0.10368254802278867,-0.03766486825297979,-0.009010844275610537,-0.05260337602753555,-0.04217042174173278,0.018137356893524963,-0.004789659451866353,0.014314174477281517,-0.03371809542110225,0.6363850137034407,0.8622587315261319,0.8175699369911907,1.0,0.7652203598980992,0.6363850137034408,-0.04651448070137934,0.9099711406905838,0.850717396505414,0.5297348177031669
spy_yesterday_high,-0.2899620526159357,0.01659529568955077,0.016474067437242307,0.016855531487792143,0.016719005002463528,-0.04192977846174101,-0.32874026079735735,0.14943789139599054,0.04042577711549124,,,0.35490393168570394,0.17349343177495835,0.3299049575414311,0.4011068969932149,-0.06945992483915514,-0.04410873432584526,-0.011550370596619775,-0.019606578424658714,-0.012253528528456395,-0.002432009149225263,-0.006344877571228975,-0.007669003672659142,-0.002116798897628571,0.23576597082906584,0.3545064413262377,0.2907297052691766,0.30244282861497385,0.3788417822575451,0.23576597082906584,-0.055990627051410835,0.3787412005017181,0.3913113812856402,0.32259905794996113,0.19751154443987626,0.1939949205324731,0.2055144428527135,0.20152295657567185,-0.3408666548398787,0.8218681927035784,0.36215971445806333,0.7658202793423042,0.9329549171376719,-0.1698396567238083,-0.086716430138247,-0.009204860490972204,-0.034722770135434185,-0.010187541949933085,0.015072946629400674,0.0031445572534739307,0.014979903670763576,-0.017324414683861644,0.6133636578377399,0.9088832841581639,0.8152275591511959,0.7652203598980992,1.0,0.6133636578377399,-0.06798554329180626,0.8888174530715982,0.9175481872348439,0.7660608972394602
spy_open_for_the_day,-0.0898785733949648,0.0033271707134327087,0.0033406141031795218,0.003477466270438625,0.0034776040489568933,-0.010384007164770281,-0.08540097800620526,0.011365278480036075,0.056405096303447866,,,0.34321315259927176,0.28178020183563873,0.3540710433968239,0.30078234409936333,-0.053623711913321194,-0.06301160232171062,-0.053029532018478265,-0.0425752507469768,-0.051379549242389036,-0.04398893274789533,-0.04001405676221125,-0.03927012682432591,0.001006825594544105,0.36315144706571595,0.2221099800377197,0.27109875706203024,0.24082207182640958,0.23594761512322626,0.36315144706571595,-0.02769875517559878,0.3268426440663944,0.27985591069979865,0.18244237422975246,0.0195002026168154,0.019847413004217097,0.024326632276037232,0.024493447100756634,-0.18280754331040136,0.7901599793678933,0.6088506672417986,0.8188415513975159,0.67942582153393,-0.10831334955492725,-0.10412364336633834,-0.0842436260122805,-0.059064072725518044,-0.07067182557726222,-0.052645494178578625,-0.04550102358998106,-0.03219928466485091,-0.020563305924769973,1.0,0.5415792721283508,0.7578309102555583,0.6363850137034408,0.6133636578377399,1.0,-0.039658356655913,0.7531418683727316,0.6319888198419363,0.42422298834359495
spy_close_for_the_day,0.03563811609690301,-0.003069810936400087,-0.0031472900399209416,-0.003146391514995111,-0.0032447248350797042,-0.008352035354595074,0.011186686339421756,0.03541818835557243,0.0030778962195255853,,,-0.03883823164055482,-0.01394983564473341,-0.038070002718060526,-0.03172997252121692,0.11656079531553899,0.15800650739113173,0.21596106602807746,0.24689506227769312,0.2717719482877525,0.32828577124008734,0.38746278393449163,0.42128389343162526,0.13848659808173924,-0.007095024103208296,-0.009147522622051834,-0.036125923090579715,-0.019783180620097415,-0.022541149390132974,-0.007095024103208296,0.6081991859432558,-0.04103669005764689,-0.03397244652952894,-0.02446687154599745,-0.06438390030052278,-0.0668099882142921,-0.06689167299146305,-0.0691534671431876,0.004480443325360112,-0.08992210794211893,-0.060008399545888116,-0.08655413541595176,-0.06524645452013485,0.25479636362295527,0.33939524515586933,0.40741812141833494,0.4676039330317693,0.5119205993084388,0.5964115521561406,0.6911556601598037,0.7443062239643108,0.7242889496952643,-0.039658356655913,-0.02738535874534849,-0.08941324840507238,-0.04651448070137934,-0.06798554329180626,-0.039658356655913,1.0,-0.08422097949692021,-0.07538207283769034,-0.056357820241978274
spy_hour_ma10,-0.12139801259592534,0.007262475152650761,0.0072828535722725294,0.0074946309740392455,0.007481647338083401,-0.01713833451885134,-0.13077666412937822,0.05040085535592547,0.01471084995967976,,,0.4135009013949873,0.2646871178927735,0.4019167890291787,0.4110274780731841,-0.06148871353010225,-0.03492374039225194,-0.012643697903629238,-0.023683784959505363,-0.01991361979477598,-0.00768610795445107,-0.018640331202632917,-0.020386687580849105,-0.009024020822749432,0.28795644127354336,0.3302079253391052,0.3285469801784248,0.3477634640470078,0.33943146683580233,0.28795644127354336,-0.05832284629561319,0.4267715610043138,0.3786370646677461,0.2603195739985524,0.09501620253547757,0.09549636621255156,0.1021333656116858,0.1016464369575313,-0.18748568085447537,0.9613536229567297,0.5563404648672933,0.9390853033902533,0.9539346848828889,-0.1469288015907016,-0.059453650923319036,-0.009870353816898837,-0.04212758265183795,-0.028743263677489323,0.0033737931901099707,-0.022719683592563458,-0.006906270941193179,-0.07120867656634136,0.7531418683727316,0.8420559274969739,0.9249592850760187,0.9099711406905838,0.8888174530715982,0.7531418683727316,-0.08422097949692021,1.0,0.8838257312613461,0.6166616221589737
spy_hour_ma20,-0.1524535876713208,0.009843819134482467,0.00977088311363074,0.010045999407645037,0.00995200775811034,-0.026068408482989303,-0.1710713532585577,0.07541864582836441,0.04417089152578844,,,0.363458162529164,0.1857651383911351,0.33278364979202596,0.41981797505111834,-0.06368080975113607,-0.055788007454573144,-0.028720534836419776,-0.030528395682304577,-0.02866591201806469,-0.023289061325518303,-0.027273112414926567,-0.027624908243463253,-0.009308702224420252,0.24143911396914117,0.3679484810778226,0.28198660289234834,0.3322907011820258,0.3579994521720359,0.24143911396914117,-0.0654250148946964,0.3779950088598186,0.4279949032499068,0.34289755974468866,0.13713197215205644,0.13509293644062792,0.1434796570034115,0.14084977103182883,-0.2546198934856879,0.8420254692306872,0.3923629531861423,0.7723784519294055,0.9744746085790892,-0.15172427496612406,-0.08938029744028056,-0.03221183517367732,-0.04510883561588683,-0.03645755421419505,-0.015849860624677036,-0.0280684103363714,-0.012817740217776884,-0.05391642997258195,0.6319888198419363,0.9311976203251212,0.7893265865943425,0.850717396505414,0.9175481872348439,0.6319888198419363,-0.07538207283769034,0.8838257312613461,1.0,0.8121201271294631
spy_hour_ma50,-0.22410621952575885,0.014784020495579283,0.014636397025241988,0.014993537330715517,0.01484050388522619,-0.03965808715164083,-0.26020936684974527,0.13371644370934496,0.03865263502896957,,,0.25249792134763854,0.10262543312122484,0.22382979381867057,0.31422134928935513,-0.06749590280836591,-0.041223913366627604,-0.0085602130433002,-0.007543260525327733,-0.0033526781946717206,-0.038296708208359224,-0.030225805719456718,-0.028116260232940355,-0.013133130389990543,0.16308909715916828,0.28580848888729365,0.1957965339686002,0.2105000956107866,0.29615429193847287,0.16308909715916828,-0.053376580967309156,0.26278440556384297,0.344457396630254,0.4170156019420129,0.20993517172800855,0.20582443846207957,0.21608015137488715,0.21173334284698053,-0.3752143355879054,0.5840746828382791,0.214970783106353,0.5153956428096461,0.7339559017250508,-0.155636128564238,-0.06669373567243048,0.005539352463117849,-0.0011867934177449081,0.020260562263252936,-0.04190879816831536,-0.03286653367951804,-0.013988088065930857,-0.04898252649341438,0.42422298834359495,0.7292309890891236,0.5447659644846946,0.5297348177031669,0.7660608972394602,0.42422298834359495,-0.056357820241978274,0.6166616221589737,0.8121201271294631,1.0
